query,label,type,file_path,score,snippet
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6871,"## Topic 19  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6872,"## Topic 4  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6873,"## Topic 17  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6873,"## Topic 21  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6878,"## Section 9  Energy resources influence diplomacy, economics, and national secu"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6904,"## Section 11  Energy resources influence diplomacy, economics, and national sec"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6909,"## Section 10  Energy resources influence diplomacy, economics, and national sec"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6911,"## Section 3  Energy resources influence diplomacy, economics, and national secu"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6915,"## Topic 20  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6919,"## Topic 16  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6924,"## Section 13  Energy resources influence diplomacy, economics, and national sec"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6926,"## Topic 22  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6926,"## Section 7  Energy resources influence diplomacy, economics, and national secu"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6933,"## Section 6  Energy resources influence diplomacy, economics, and national secu"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6933,"## Section 14  Energy resources influence diplomacy, economics, and national sec"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.697,"## Section 4  Energy resources influence diplomacy, economics, and national secu"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6977,"## Section 16  Energy resources influence diplomacy, economics, and national sec"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6984,"## Section 21  Energy resources influence diplomacy, economics, and national sec"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6988,"## Section 2  Energy resources influence diplomacy, economics, and national secu"
why do governments care about shipping routes in asia,partial,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8384,
why do governments care about shipping routes in asia,partial,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.8387,
why do governments care about shipping routes in asia,partial,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9385,
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/04_arctic_geopolitics.md,0.438,# Arctic Geopolitics  Climate change is making the Arctic increasingly accessibl
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5067,# Global Energy Geopolitics
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5586,# Global Governance
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.569,"## Section 12  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5731,"## Section 4  Energy resources influence diplomacy, economics, and national secu"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5731,"## Section 11  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5733,"## Section 16  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5739,"## Section 14  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.574,"## Section 8  Energy resources influence diplomacy, economics, and national secu"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5745,"## Section 20  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5748,"## Section 13  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5755,"## Section 21  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5759,"## Section 6  Energy resources influence diplomacy, economics, and national secu"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5762,"## Section 2  Energy resources influence diplomacy, economics, and national secu"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5763,"## Section 17  Energy resources influence diplomacy, economics, and national sec"
how is melting ice changing international politics,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.5765,"## Section 18  Energy resources influence diplomacy, economics, and national sec"
